parent_lei,parent_name,child_lei,child_name,child_company_number,relationship_type,in_downloaded_corpus
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,21380085W79IVAMVQT89,HOUSING GROWTH PARTNERSHIP LP,LP016825,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138008D6DXAWF4DJX57,MBNA EUROPE HOLDINGS LIMITED,02898169,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138008GEQPXPDJUNU76,HALIFAX FINANCIAL SERVICES (HOLDINGS) LIMITED,02357558,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138009G34NH3A71QP11,LLOYDS BANK MTCH LIMITED,06610429,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138009LZMNKPGZ3QC04,LDC (NOMINEES) LIMITED,06713621,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800AJ2VQEDVXK9596,LLOYDS BANK INSURANCE SERVICES LIMITED,00968406,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800BQNPLS1AJZIW46,LDC IX LP,LP020800,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800CJTZX5MPGKGV13,HOUSING GROWTH PARTNERSHIP II LP,LP021570,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800E2QOJCEOOJ3773,HALIFAX GENERAL INSURANCE SERVICES LIMITED,02791889,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800E35VDDQK69Y112,LDC (GENERAL PARTNER) LIMITED,02495635,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800F1NMFWVYDBLK10,CITRA LIVING PROPERTIES (NO. 6) LIMITED,15668093,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800G7WLZPCJP4QO83,CLERICAL MEDICAL FINANCE LIMITED,03850542,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800G9LNIZUTNGAG91,HALIFAX SHARE DEALING LIMITED,03195646,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800GKOID4446N9O09,HOUSING GROWTH PARTNERSHIP III LP,LP021569,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800GOHY4U1KR5OF08,HOUSING GROWTH PARTNERSHIP III GP LLP,OC435446,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800HQLYI41D2LD131,CITRA PATHWAYS LIMITED,15662072,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800ICM1O2MOA5KI63,LDC XII LP,LP022998,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800J34HSJ8KOWHO05,LDC PARALLEL (NOMINEES) LIMITED,03066501,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800KZU634L3FFD913,SHARE DEALING NOMINEES LIMITED,02583340,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800L6AFRWDKEU5W12,HOUSING GROWTH PARTNERSHIP MANAGER LIMITED,09507116,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800L7VTN5DQC2WM06,LDC XI LP,LP022251,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800M5XAJ462V4LF15,CITRA LIVING LIMITED,13120129,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800MBWEIJDM5CU638,LLOYDS BANK CORPORATE MARKETS PLC,10399850,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800N147LHLDNHLQ31,CITY & GENERAL SECURITIES LIMITED,04772368,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800NO6R1EURZXSU76,LLOYDS WEALTH MANAGEMENT HOLDINGS LIMITED,11722485,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800OG6I7J2Y2FPC29,LLOYDS WEALTH MANAGEMENT LIMITED,11722983,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800OGODGD6CGK2980,CITRA LIVING PROPERTIES (NO. 1) LIMITED,13306073,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800PAXY3M2WPLQK98,LLOYDS BANK GENERAL INSURANCE LIMITED,00204373,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800QLPXVY9MLGG515,CITRA LIVING OPERATING COMPANY (NO. 1) LIMITED,15667663,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800QUZ637GQF47G95,CITRA LIVING PROPERTIES (NO.2) LIMITED,14566978,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800R6JVSVD3G9KP54,HSDL NOMINEES LIMITED,02249630,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800RLE5MGEO9MAV80,ST ANDREW'S GROUP LIMITED,03011193,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800RN8G8WGY7GS835,HOUSING GROWTH PARTNERSHIP LIMITED,09504850,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800RZBM85XM1ZXA71,BERGAMOT VENTURES LIMITED,04585071,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800TKDMVMCUH3SZ31,HOUSING GROWTH PARTNERSHIP GP LLP,OC399747,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800UEEB5S7YP9JB61,EUROPA PROPERTY COMPANY (NORTHERN) LIMITED,02873450,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800UN4TBK5IUTI311,LDC VIII LP,LP019919,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800UPELTKCH9ZFB94,HALIFAX FINANCIAL BROKERS LIMITED,02367078,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800ZTGESXHAQML653,CITRA DEVELOPMENT COMPANY (NO.1) LIMITED,14137837,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,213800ZZZG1D5RRPEK89,STROMA GROUP LIMITED,08960979,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,549300CSEJXYFOJD5N62,ST ANDREW'S INSURANCE PLC,03104671,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,549300EZC54I6DDUTR91,CLERICAL MEDICAL INVESTMENT FUND MANAGERS LIMITED,02792006,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,549300S3P4IT9YL69L18,HBOS INVESTMENT FUND MANAGERS LIMITED,00941082,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,549300ZT0RVWCG8T4L55,SCOTTISH WIDOWS LIMITED,03196171,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,H7FNTJ4851HG0EXQ1Z70,LLOYDS BANK PLC,00002065,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138002JVA2ZUA57SF18,SHELL U.K. LIMITED,00140141,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,21380042XUTN3V9YGL02,THE SHELL COMPANY OF THAILAND LIMITED,00130588,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138004F93X61K6AI365,SHELL AIRCRAFT LIMITED,00602872,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138004VFYZFYLELHT92,BRAZIL SHIPPING I LIMITED,07211438,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138005GO89SL7POC895,SHELL GAS HOLDINGS (MALAYSIA) LIMITED,04474791,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138006IGRYMYIBZEA22,SHELL COMPANY OF TÜRKIYE LIMITED,00188307,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138007T8JHOSVJUR255,SHELL OVERSEAS HOLDINGS LIMITED,00596107,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,2138008C2D8YCSIHGT37,SHELL U.K. OIL PRODUCTS LIMITED,03625633,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800DWOM4CZ22IEQ48,SHELL RESEARCH LIMITED,00539964,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800EDPV6T4K835K83,SHELL PETROLEUM COMPANY LIMITED(THE),00077861,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800J66OH9C7FUCN18,SABAH SHELL PETROLEUM COMPANY LIMITED,00342234,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800LZT3VHLC9GTW24,DERIVATIVES TRADING ATLANTIC LIMITED,11730247,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800NHY5QDMAWYGJ09,BG NORTH SEA HOLDINGS LIMITED,02383911,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800TUEBQ8SX1DFN77,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,00621148,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800UFZSMODL7XP424,SHELL TREASURY DOLLAR COMPANY LIMITED,03469401,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800WIHSFSGMYPTK39,ENTERPRISE OIL LIMITED,01682048,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,213800Y74U3ETGXOC947,SHELL MALAYSIA LIMITED,00114428,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300466KCJI317XO26,SHELL INTERNATIONAL TRADING AND SHIPPING COMPANY LIMITED,00525037,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,5493008LFEFSN1CR8I42,SHELL TREASURY CENTRE LIMITED,03466994,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300BNUNV6S8FNT410,SHELL GLOBAL LNG LIMITED,01287989,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300C63TY5E3U3HI12,SHELL CHINA EXPLORATION AND PRODUCTION COMPANY LIMITED,01169677,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300P5UUSTGZSUO841,METHANE SERVICES LIMITED,00737366,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300PM7ZTRSEBUN003,BG GROUP PENSION TRUSTEES LIMITED,04229722,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300WG0L370P0UP204,STT (DAS BENEFICIARY) LIMITED,05416740,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,549300WVOTTC0QW0ZM23,SHELL UPSTREAM OVERSEAS SERVICES (I) LIMITED,07657243,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,S2M8QDKEE05NZN8JD460,BG ENERGY CAPITAL PLC,04222391,IS_DIRECTLY_CONSOLIDATED_BY,False
21380068P1DRHMJ8KU70,SHELL PLC,V1LV067AJN766PCJIG11,BG ENERGY HOLDINGS LIMITED,03763515,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,5299001VIIAOBB0WOZ43,NPOWER NORTHERN LIMITED,03432100,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,529900L2VE933OFI2F20,NPOWER LIMITED,03653277,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,529900Q906JI1RUGNX91,E.ON NEXT ENERGY LIMITED,03782443,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,5493002W8WQVR23VZ510,E.ON ENERGY SOLUTIONS LIMITED,03407430,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,54930033NVZ42A64JU25,E.ON UK PLC,02366970,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,5493006ZU7QPSNDCHI30,E.ON UK ENERGY MARKETS LIMITED,09884706,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,5493007FW7V3WDHH2E20,E.ON UK HOLDING COMPANY LIMITED,01313782,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300CBBNTDG1FHCL58,E.ON UK CHP LIMITED,02684288,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300IAB9HYD6D3QM47,E.ON CONNECTING ENERGIES LIMITED,07592412,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300NCO3GH2FNJV266,CITIGEN (LONDON) LIMITED,02427823,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300PJK6W5LDR27J42,E.ON IT UK LIMITED,05617434,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300QV61PFU1OJ4I57,E.ON UK GREEN FUNDING SOLUTIONS LIMITED,02730697,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300STL7GHOROZCJ52,LIGHTING FOR STAFFORDSHIRE LIMITED,04636331,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300UTD0OPT3YMXQ62,E.ON UK INFRASTRUCTURE SERVICES LIMITED,07537806,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300WTIZK35OVYJ596,E.ON UK STEVEN’S CROFT LIMITED,10253456,IS_DIRECTLY_CONSOLIDATED_BY,False
Q9MAIUP40P25UFBFG033,E.ON SE,549300X72Q309VDP3O57,KEMSLEY CHP LIMITED,10082985,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,2138004Q6C8ED3TBI118,NTT LIMITED,12035182,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800JDB9L35MKP6U36,NTT DATA UK LIMITED,03085018,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800KTZZIRPQU5NL95,NTT LTD GROUP SERVICES UNITED KINGDOM LIMITED,09749205,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800P1O5IEOB5VAQ06,E2Y LIMITED,08914061,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800PXHYHS3AA1W502,DIMENSION DATA HOLDINGS LIMITED,03704278,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800TSQSAK13IF4U29,NTT UNITED KINGDOM LIMITED,01505004,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,213800XKN2X13ALO1D59,NTT LTD COMMERCE CENTRE UNITED KINGDOM LIMITED,09679891,IS_DIRECTLY_CONSOLIDATED_BY,False
353800VHQU5VIXVUA841,ＮＴＴ株式会社,5299008KJTGZLM6HIR79,NTT SECURITY (UK) LIMITED,03403334,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138002WKX95PIGU7A48,SUSTAINABLE HOUSING HOLDCO LIMITED,13856599,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,21380034CF6JEEMU2H58,PROBITAS MANAGING AGENCY LIMITED,12242600,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138003CYXQ7ZSMFIW51,AVIVA MANAGEMENT SERVICES UK LIMITED,00983330,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138003FG2HTZMDU6M40,GRESHAM INSURANCE COMPANY LIMITED,00110410,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138003KZYQ26LC2HG58,43 LOWNDES SQUARE MANAGEMENT COMPANY LIMITED,01842649,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138003LQQL7N6C6WG29,AVIVA UKLAP DE-RISKING LIMITED,03491273,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138005J84RYUEEHDO66,FRIENDS PROVIDENT INVESTMENT HOLDINGS LIMITED,04078710,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800634C1GHSJAB594,SESAME BANKHALL VALUATION SERVICES LIMITED,04219521,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138006BFAKHS8UKT527,AVIVA UK DIGITAL LIMITED,09766150,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138006JVBQW12P27J28,AVIVA LIFE SERVICES UK LIMITED,02403746,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138006MPUJZINSD3Y02,GATEWAY SPECIALIST ADVICE SERVICES LIMITED,07077821,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138006T7BLV9T8N2H78,AXCESS 10 MANAGEMENT COMPANY LIMITED,03195337,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,21380077FR2ST4ZDKX44,AVIVA EMPLOYMENT SERVICES LIMITED,03280551,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138007R5QMBMWU6NW33,AVIVA INVESTORS SECURE INCOME REIT LIMITED,10985117,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138008EY5V67I9UY420,AVIVA WRAP UK LIMITED,04470008,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,2138009ZHAJ56NONAY14,AVIVA LIFE INVESTMENTS INTERNATIONAL (RECOVERY) LIMITED,02052824,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800AF9R6ANNVL4V97,FRIENDS LIFE COMPANY LIMITED,03291349,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800CHQ5ZAJLKFY951,41-42 LOWNDES SQUARE MANAGEMENT COMPANY LIMITED,04045531,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800EAQGGC37SGYS04,AVIVA PENSION TRUSTEES UK LIMITED,02407799,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800EWQSA9QGOT3X46,SOLUS (LONDON) LIMITED,03078842,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800FB37RSH65YWP61,SUNTRUST LIMITED,01460956,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800HMXWRSS9ZJ4D73,SESAME BANKHALL GROUP LIMITED,03573352,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800J8VNRRHRJWKU77,AVIVA EUROPE UK SOCIETAS,SE000031,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800KA5DH8W46SEF79,HEALTHCODE LIMITED,03867872,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800KNENEKZ31V2H15,AVIVA ERFA 15 UK LIMITED,06518135,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800NBNVCKDZKLWL64,AVIVA INTERNATIONAL HOLDINGS LIMITED,02180206,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800NHWV8Q6Q76SF08,AVIVA CREDIT SERVICES UK LIMITED,00184857,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800ODSFH727DWUG33,OPAL (UK) HOLDINGS LIMITED,04927446,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800P3H6VP4IE2TA21,STONEBRIDGE CROSS MANAGEMENT LIMITED,03823556,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800PL3PRHOJJPX274,AVIVA WEALTH HOLDINGS UK LIMITED,06861305,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800PQ8U39UAMJ4B52,SHR IPSWICH LIMITED,14068191,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800Q93FUZEKDNTD30,POLARIS U.K. LIMITED,02911441,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800QOW312BVT1VA98,AIG LIFE LIMITED,06367921,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800R324WNWH8U7X39,UNDERSHAFT LIMITED,04075935,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800R5KOS6SXS8NL24,AVIVA LIFE HOLDINGS UK LIMITED,02403518,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800RBUXTOSUDEN413,SESAME LIMITED,02844161,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800S774FDVGM56C45,LONDON AND MANCHESTER GROUP LIMITED,01594941,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800SIS1U8O6VJJ697,SESAME GENERAL INSURANCE SERVICES LIMITED,01902998,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800TS9W8PN1Y94J21,IQUO LIMITED,03558333,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800U4N8B1RZ3NDP78,SESAME SERVICES LIMITED,02338540,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800U5RJ6DAM5NBX96,6-10 LOWNDES SQUARE MANAGEMENT COMPANY LIMITED,01842646,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800UWBEW1ZJRF5624,AVIVA HEALTH UK LIMITED,02464270,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800VDVMLD48N5IJ72,SINFONIA ASSET MANAGEMENT LIMITED,06309491,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800WF9T5RAGP31J59,OPUS PARK MANAGEMENT LIMITED,02831142,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800WX34B26U97VY16,THE LANCASHIRE AND YORKSHIRE REVERSIONARY INTEREST COMPANY LIMITED,00019770,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800YHP3VDM1MKQ347,BANKHALL SUPPORT SERVICES LIMITED,02785381,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800ZRHYVMTNLZ3W96,FRIENDS LIFE FPLMA LIMITED,00004599,IS_DIRECTLY_CONSOLIDATED_BY,False
